7900;9.22745;689;0.50624;0.4128;0.55;0.2304;2.02528
8000;9.22745;680;0.496006;0.4064;0.55;0.2304;2.0625
8100;9.13517;721;0.498897;0.424;0.55;0.2304;0.790719
8200;9.13517;659;0.480591;0.416;0.55;0.2304;1.14804
8300;9.13517;576;0.473725;0.4032;0.55;0.2304;0.565313
8400;9.13517;630;0.469522;0.4016;0.55;0.2304;0.604514
8500;9.13517;592;0.46175;0.3968;0.55;0.2304;1.22413
8600;9.13517;694;0.495028;0.432;0.55;0.2304;0.50632
8700;9.13517;678;0.506346;0.4432;0.55;0.2304;0.766742
8800;9.13517;680;0.52656;0.4416;0.55;0.2304;1.37413
8900;9.13517;670;0.533747;0.44;0.55;0.2304;2.22708
9000;9.13517;656;0.531666;0.4192;0.55;0.2304;2.72472
9100;9.04382;641;0.490411;0.4128;0.55;0.2304;3.10564
9200;9.04382;669;0.518259;0.4352;0.55;0.2304;1.2879
9300;9.04382;672;0.50852;0.424;0.55;0.2304;9.88959
9400;9.04382;610;0.49572;0.4128;0.55;0.2304;4.06338
9500;9.04382;618;0.485472;0.4;0.55;0.2304;2.81283
9600;9.04382;612;0.483859;0.408;0.55;0.2304;11.3484
9700;9.04382;627;0.500577;0.416;0.55;0.2304;4.338
9800;9.04382;590;0.476321;0.408;0.55;0.2304;6.31952
9900;9.04382;663;0.46257;0.4112;0.55;0.2304;4.08965
10000;9.04382;707;0.495142;0.4224;0.55;0.2304;0.598605
10100;8.95338;675;0.510778;0.4192;0.55;0.2304;0.444424
10200;8.95338;669;0.513987;0.4304;0.55;0.2304;0.473967
10300;8.95338;664;0.502628;0.4224;0.55;0.2304;0.771782
10400;8.95338;623;0.521524;0.4208;0.55;0.2304;1.20601
10500;8.95338;715;0.540089;0.4512;0.55;0.2304;1.09514
10600;8.95338;698;0.518377;0.4432;0.55;0.2304;0.892743
10700;8.95338;755;0.514659;0.44;0.55;0.2304;1.9259
10800;8.95338;773;0.521479;0.4432;0.55;0.2304;43.0784
10900;8.95338;762;0.524446;0.4464;0.55;0.2304;3.69075
11000;8.95338;775;0.53091;0.4544;0.55;0.2304;4.32925
11100;8.86385;751;0.543729;0.4608;0.55;0.2304;3.38135
11200;8.86385;786;0.538981;0.4576;0.55;0.2304;2.95967
11300;8.86385;796;0.539062;0.4592;0.55;0.2304;0.936454
11400;8.86385;794;0.531271;0.4544;0.55;0.2304;0.938639
11500;8.86385;822;0.544411;0.4608;0.55;0.2304;0.680219
11600;8.86385;774;0.529223;0.448;0.55;0.2304;2.78657
11700;8.86385;704;0.500191;0.4176;0.55;0.2304;14.0099
11800;8.86385;742;0.488506;0.4256;0.55;0.2304;15.9907
11900;8.86385;768;0.494891;0.424;0.55;0.2304;2.17021
12000;8.86385;756;0.503636;0.4256;0.55;0.2304;1.35955
12100;8.77521;723;0.515096;0.4272;0.55;0.2304;1.05376
12200;8.77521;701;0.495532;0.416;0.55;0.2304;1.0691
12300;8.77521;661;0.518476;0.4208;0.55;0.2304;22.3094
12400;8.77521;600;0.481039;0.392;0.55;0.2304;3.81433
12500;8.77521;628;0.46537;0.3984;0.55;0.2304;3.51791
12600;8.77521;680;0.490108;0.416;0.55;0.2304;2.65079
12700;8.77521;724;0.50182;0.4272;0.55;0.2304;15.7978
12800;8.77521;767;0.520014;0.44;0.55;0.2304;3.07829
12900;8.77521;800;0.535457;0.4512;0.55;0.2304;2.58496
13000;8.77521;763;0.527299;0.4336;0.55;0.2304;1.85279
13100;8.68746;757;0.547569;0.448;0.55;0.2304;9.03128
13200;8.68746;752;0.527445;0.4448;0.55;0.2304;16.5074
13300;8.68746;768;0.509574;0.4416;0.55;0.2304;3.47837
13400;8.68746;710;0.506163;0.4208;0.55;0.2304;1.56952
13500;8.68746;675;0.487997;0.4192;0.55;0.2304;1.0402
13600;8.68746;689;0.488162;0.4176;0.55;0.2304;0.799187
13700;8.68746;691;0.488814;0.4144;0.55;0.2304;0.571516
13800;8.68746;707;0.51322;0.4288;0.55;0.2304;0.720554
13900;8.68746;727;0.518966;0.4448;0.55;0.2304;2.22905
14000;8.68746;744;0.517413;0.4416;0.55;0.2304;1.4052
14100;8.60058;664;0.502785;0.424;0.55;0.2304;9.59225
14200;8.60058;718;0.486008;0.4304;0.55;0.2304;6.16067
14300;8.60058;719;0.510417;0.4368;0.55;0.2304;2.22765
14400;8.60058;732;0.498864;0.4208;0.55;0.2304;4.53581
14500;8.60058;743;0.498425;0.4384;0.55;0.2304;4.49893
14600;8.60058;696;0.483791;0.4304;0.55;0.2304;5.65403
14700;8.60058;709;0.510727;0.4432;0.55;0.2304;1.76237
14800;8.60058;762;0.506939;0.432;0.55;0.2304;1.52927
14900;8.60058;712;0.493612;0.4128;0.55;0.2304;0.876829
15000;8.60058;747;0.472983;0.4144;0.55;0.2304;1.12272
15100;8.51458;751;0.490054;0.4272;0.55;0.2304;1.10853
15200;8.51458;727;0.482863;0.4192;0.55;0.2304;1.20637
15300;8.51458;727;0.481936;0.424;0.55;0.2304;0.87134
15400;8.51458;690;0.471154;0.4176;0.55;0.2304;0.77772
15500;8.51458;678;0.463481;0.4032;0.55;0.2304;0.88864
15600;8.51458;695;0.467216;0.4112;0.55;0.2304;1.00577
15700;8.51458;680;0.448758;0.3984;0.55;0.2304;0.891099
15800;8.51458;738;0.480196;0.4304;0.55;0.2304;36.4414
15900;8.51458;729;0.478792;0.4224;0.55;0.2304;1.64418
16000;8.51458;802;0.485434;0.4496;0.55;0.2304;2.93764
16100;8.42943;824;0.487538;0.4384;0.55;0.2304;35.1664
16200;8.42943;820;0.50071;0.4336;0.55;0.2304;2.0862
16300;8.42943;804;0.509783;0.4384;0.55;0.2304;5.57733
16400;8.42943;696;0.459897;0.4128;0.55;0.2304;4.30554
16500;8.42943;702;0.478639;0.4224;0.55;0.2304;1.10529
16600;8.42943;630;0.471229;0.4048;0.55;0.2304;1.27448
16700;8.42943;617;0.462764;0.3952;0.55;0.2304;1.85104
16800;8.42943;671;0.462168;0.4;0.55;0.2304;2.12898
16900;8.42943;625;0.475342;0.3904;0.55;0.2304;1.78251
17000;8.42943;615;0.498996;0.4048;0.55;0.2304;1.83718
17100;8.34514;625;0.467548;0.3968;0.55;0.2304;25.2281
17200;8.34514;608;0.45897;0.3936;0.55;0.2304;7.7367
17300;8.34514;681;0.488091;0.4224;0.55;0.2304;2.46216
17400;8.34514;639;0.4861;0.4032;0.55;0.2304;2.56274
17500;8.34514;613;0.494469;0.3952;0.55;0.2304;4.18017
17600;8.34514;631;0.497617;0.4064;0.55;0.2304;8.65528
17700;8.34514;600;0.476873;0.3968;0.55;0.2304;1.85493
17800;8.34514;672;0.498466;0.4208;0.55;0.2304;1.45143
17900;8.34514;711;0.500184;0.424;0.55;0.2304;23.9372
18000;8.34514;674;0.500181;0.4288;0.55;0.2304;2.26726
18100;8.26169;660;0.484381;0.4192;0.55;0.2304;1.77569
18200;8.26169;728;0.492636;0.4256;0.55;0.2304;11.8564
18300;8.26169;688;0.499051;0.4208;0.55;0.2304;3.09523
18400;8.26169;711;0.47933;0.4192;0.55;0.2304;1.37395
18500;8.26169;716;0.482156;0.4272;0.55;0.2304;3.74576
18600;8.26169;693;0.477962;0.416;0.55;0.2304;0.899507
18700;8.26169;629;0.488044;0.4016;0.55;0.2304;1.0717
18800;8.26169;639;0.47553;0.3968;0.55;0.2304;0.756408
18900;8.26169;662;0.484339;0.4032;0.55;0.2304;1.90913
19000;8.26169;675;0.494477;0.4192;0.55;0.2304;2.01308
19100;8.17907;670;0.485628;0.4112;0.55;0.2304;4.49654
19200;8.17907;604;0.470983;0.4016;0.55;0.2304;1.56228
19300;8.17907;626;0.475974;0.4144;0.55;0.2304;1.26124
19400;8.17907;655;0.465569;0.4112;0.55;0.2304;3.97007
19500;8.17907;641;0.477995;0.408;0.55;0.2304;1.13772
19600;8.17907;677;0.466837;0.4112;0.55;0.2304;0.81551
19700;8.17907;683;0.479402;0.416;0.55;0.2304;0.835176
19800;8.17907;666;0.475703;0.4112;0.55;0.2304;0.95433
19900;8.17907;684;0.453725;0.4;0.55;0.2304;0.703317
20000;8.17907;686;0.4341;0.3904;0.55;0.2304;0.381478
20100;8.09728;652;0.440637;0.384;0.55;0.2304;0.667218
20200;8.09728;627;0.461538;0.3952;0.55;0.2304;0.874053
20300;8.09728;609;0.486815;0.3952;0.55;0.2304;3.96021
20400;8.09728;644;0.513408;0.4128;0.55;0.2304;40.2407
20500;8.09728;683;0.501238;0.4336;0.55;0.2304;12.6996
20600;8.09728;647;0.521836;0.4288;0.55;0.2304;3.6705
20700;8.09728;629;0.529686;0.4256;0.55;0.2304;0.649655
20800;8.09728;622;0.555514;0.4416;0.55;0.2304;0.616291
20900;8.09728;606;0.522461;0.4112;0.55;0.2304;1.65657
21000;8.09728;621;0.515668;0.4176;0.55;0.2304;1.42087
21100;8.01631;630;0.500803;0.408;0.55;0.2304;29.1616
21200;8.01631;598;0.493822;0.408;0.55;0.2304;3.76419
21300;8.01631;558;0.487526;0.392;0.55;0.2304;2.55727
21400;8.01631;611;0.526118;0.4304;0.55;0.2304;7.95136
21500;8.01631;619;0.510128;0.4256;0.55;0.2304;2.47326
21600;8.01631;560;0.485647;0.408;0.55;0.2304;2.32588
21700;8.01631;532;0.467491;0.3984;0.55;0.2304;19.6164
21800;8.01631;585;0.47499;0.392;0.55;0.2304;0.949253
21900;8.01631;618;0.494322;0.4128;0.55;0.2304;1.57808
22000;8.01631;602;0.46903;0.392;0.55;0.2304;1.11681
22100;7.93614;599;0.453527;0.384;0.55;0.2304;0.75468
22200;7.93614;636;0.46132;0.392;0.55;0.2304;0.84616
22300;7.93614;629;0.490917;0.3904;0.55;0.2304;1.06013
22400;7.93614;632;0.46988;0.4048;0.55;0.2304;2.42884
22500;7.93614;658;0.469992;0.4032;0.55;0.2304;1.92854
22600;7.93614;618;0.451861;0.3888;0.55;0.2304;1.21398
22700;7.93614;614;0.448907;0.3824;0.55;0.2304;1.11106
22800;7.93614;557;0.442587;0.3632;0.55;0.2304;1.0653
22900;7.93614;556;0.460026;0.3776;0.55;0.2304;0.89306
23000;7.93614;611;0.483613;0.4016;0.55;0.2304;1.75743
23100;7.85678;630;0.483897;0.3984;0.55;0.2304;1.03695
23200;7.85678;670;0.493161;0.416;0.55;0.2304;0.775859
23300;7.85678;625;0.514232;0.4272;0.55;0.2304;4.37277
23400;7.85678;630;0.51063;0.4064;0.55;0.2304;1.46487
23500;7.85678;646;0.475223;0.3952;0.55;0.2304;1.10654
23600;7.85678;651;0.478862;0.4032;0.55;0.2304;0.852307
23700;7.85678;688;0.524408;0.432;0.55;0.2304;7.82268
23800;7.85678;690;0.502516;0.4304;0.55;0.2304;1.40987
23900;7.85678;694;0.528164;0.4496;0.55;0.2304;10.0047
24000;7.85678;684;0.508537;0.424;0.55;0.2304;2.21051
24100;7.77821;681;0.493714;0.416;0.55;0.2304;3.163
24200;7.77821;662;0.476262;0.4064;0.55;0.2304;1.85062
24300;7.77821;680;0.474215;0.4064;0.55;0.2304;0.674286
24400;7.77821;698;0.467108;0.4;0.55;0.2304;0.561655
24500;7.77821;654;0.436591;0.3808;0.55;0.2304;0.418015
24600;7.77821;627;0.461016;0.3904;0.55;0.2304;0.452889
24700;7.77821;636;0.481957;0.3888;0.55;0.2304;0.357613
24800;7.77821;687;0.485271;0.392;0.55;0.2304;0.314283
24900;7.77821;679;0.488588;0.4032;0.55;0.2304;0.394155
25000;7.77821;663;0.499235;0.4112;0.55;0.2304;0.666652
25100;7.70043;644;0.497227;0.4192;0.55;0.2304;1.09604
25200;7.70043;621;0.499213;0.4064;0.55;0.2304;1.10679
25300;7.70043;647;0.511628;0.416;0.55;0.2304;1.09259
25400;7.70043;615;0.535014;0.416;0.55;0.2304;5.17663
25500;7.70043;599;0.521705;0.4112;0.55;0.2304;1.17565
25600;7.70043;622;0.521595;0.424;0.55;0.2304;2.09127
25700;7.70043;611;0.49728;0.4208;0.55;0.2304;2.83084
25800;7.70043;590;0.486582;0.4064;0.55;0.2304;2.0569
25900;7.70043;547;0.480721;0.392;0.55;0.2304;27.8171
26000;7.70043;549;0.468268;0.3824;0.55;0.2304;2.04947
26100;7.62343;579;0.473555;0.3904;0.55;0.2304;5.67256
26200;7.62343;607;0.515631;0.4176;0.55;0.2304;0.986402
26300;7.62343;639;0.489992;0.4128;0.55;0.2304;1.01154
26400;7.62343;690;0.515464;0.4224;0.55;0.2304;1.52934
26500;7.62343;629;0.47812;0.4;0.55;0.2304;1.53818
26600;7.62343;616;0.465421;0.3952;0.55;0.2304;8.92981
26700;7.62343;603;0.451942;0.392;0.55;0.2304;2.83735
26800;7.62343;580;0.484198;0.3968;0.55;0.2304;2.7235
26900;7.62343;609;0.487964;0.4016;0.55;0.2304;3.39763
27000;7.62343;599;0.466142;0.4;0.55;0.2304;3.21086
27100;7.54719;621;0.471765;0.4016;0.55;0.2304;2.85105
27200;7.54719;616;0.469048;0.3952;0.55;0.2304;36.9801
27300;7.54719;658;0.507184;0.4128;0.55;0.2304;1.00165
27400;7.54719;638;0.507774;0.3984;0.55;0.2304;13.509
27500;7.54719;613;0.477699;0.3856;0.55;0.2304;9.43309
27600;7.54719;604;0.476447;0.3744;0.55;0.2304;0.772736
27700;7.54719;598;0.480392;0.3856;0.55;0.2304;1.51233
27800;7.54719;539;0.451671;0.3616;0.55;0.2304;2.2847
27900;7.54719;646;0.45958;0.3904;0.55;0.2304;0.913822
28000;7.54719;585;0.466112;0.3872;0.55;0.2304;1.10701
28100;7.47172;632;0.503309;0.4192;0.55;0.2304;14.1212
28200;7.47172;617;0.483845;0.4016;0.55;0.2304;1.89802
28300;7.47172;685;0.494361;0.4128;0.55;0.2304;0.816232
28400;7.47172;681;0.474576;0.408;0.55;0.2304;0.616596
28500;7.47172;721;0.472105;0.4192;0.55;0.2304;1.10441
28600;7.47172;666;0.451224;0.392;0.55;0.2304;0.92088
28700;7.47172;584;0.425806;0.36;0.55;0.2304;0.597896
28800;7.47172;618;0.481391;0.3936;0.55;0.2304;28.9923
28900;7.47172;626;0.467408;0.4032;0.55;0.2304;4.98361
29000;7.47172;674;0.481842;0.4144;0.55;0.2304;3.63534
29100;7.397;663;0.504873;0.416;0.55;0.2304;0.795617
29200;7.397;657;0.472323;0.3888;0.55;0.2304;0.484282
29300;7.397;588;0.465417;0.3792;0.55;0.2304;0.531338
29400;7.397;571;0.44712;0.3664;0.55;0.2304;0.380799
29500;7.397;582;0.436937;0.3728;0.55;0.2304;0.561026
29600;7.397;567;0.449182;0.3712;0.55;0.2304;0.468309
29700;7.397;580;0.414792;0.3584;0.55;0.2304;0.430596
29800;7.397;561;0.447956;0.3728;0.55;0.2304;0.332852
29900;7.397;580;0.476744;0.392;0.55;0.2304;0.659584
30000;7.397;608;0.467933;0.3952;0.55;0.2304;0.746596
30100;7.32303;588;0.442119;0.3648;0.55;0.2304;0.410293
30200;7.32303;558;0.483333;0.3728;0.55;0.2304;0.467143
30300;7.32303;559;0.455437;0.3664;0.55;0.2304;0.408553
30400;7.32303;556;0.477612;0.3888;0.55;0.2304;2.13516
30500;7.32303;483;0.47239;0.3648;0.55;0.2304;1.06405
30600;7.32303;499;0.497233;0.3952;0.55;0.2304;5.50274
30700;7.32303;502;0.491453;0.3888;0.55;0.2304;6.77057
30800;7.32303;589;0.493789;0.4096;0.55;0.2304;2.83768
30900;7.32303;578;0.495822;0.4016;0.55;0.2304;15.3107
31000;7.32303;591;0.491684;0.4;0.55;0.2304;2.47487
31100;7.2498;562;0.510861;0.4144;0.55;0.2304;0.908569
31200;7.2498;624;0.523645;0.4224;0.55;0.2304;2.08918
31300;7.2498;607;0.483425;0.4;0.55;0.2304;7.35915
31400;7.2498;599;0.512176;0.4096;0.55;0.2304;2.92722
31500;7.2498;599;0.499021;0.408;0.55;0.2304;0.748436
31600;7.2498;643;0.475386;0.4176;0.55;0.2304;1.28019
31700;7.2498;617;0.468603;0.3952;0.55;0.2304;0.868656
31800;7.2498;610;0.486795;0.4;0.55;0.2304;2.65965
31900;7.2498;590;0.487408;0.4048;0.55;0.2304;3.38476
32000;7.2498;619;0.516178;0.4144;0.55;0.2304;14.1696
32100;7.17731;613;0.491041;0.4064;0.55;0.2304;1.85333
32200;7.17731;632;0.509668;0.424;0.55;0.2304;17.1894
32300;7.17731;650;0.50595;0.4128;0.55;0.2304;1.97456
32400;7.17731;690;0.491772;0.4128;0.55;0.2304;1.28698
32500;7.17731;666;0.511672;0.4192;0.55;0.2304;61.6567
32600;7.17731;634;0.481721;0.4144;0.55;0.2304;10.4423
32700;7.17731;605;0.474002;0.3968;0.55;0.2304;1.67982
32800;7.17731;644;0.483067;0.4064;0.55;0.2304;2.24947
32900;7.17731;628;0.469458;0.4016;0.55;0.2304;1.03725
33000;7.17731;668;0.481139;0.416;0.55;0.2304;2.10389
33100;7.10553;617;0.495985;0.4128;0.55;0.2304;2.46344
33200;7.10553;621;0.483201;0.4144;0.55;0.2304;1.43379
33300;7.10553;630;0.491144;0.4208;0.55;0.2304;3.27635
33400;7.10553;620;0.484768;0.4128;0.55;0.2304;128.674
33500;7.10553;646;0.493561;0.4192;0.55;0.2304;5.91811
33600;7.10553;606;0.458604;0.3904;0.55;0.2304;0.700747
33700;7.10553;579;0.463305;0.3936;0.55;0.2304;1.13832
33800;7.10553;603;0.49202;0.4112;0.55;0.2304;1.35115
33900;7.10553;630;0.472515;0.4032;0.55;0.2304;0.695096
34000;7.10553;616;0.489437;0.4096;0.55;0.2304;1.00755
34100;7.03448;691;0.496813;0.4192;0.55;0.2304;0.742789
34200;7.03448;713;0.472465;0.4096;0.55;0.2304;0.724248
34300;7.03448;684;0.451419;0.3888;0.55;0.2304;0.427608
34400;7.03448;719;0.459055;0.3952;0.55;0.2304;0.664021
34500;7.03448;642;0.465524;0.3856;0.55;0.2304;0.738188
34600;7.03448;639;0.473114;0.3968;0.55;0.2304;1.0551
34700;7.03448;622;0.453815;0.3872;0.55;0.2304;1.08081
34800;7.03448;563;0.461442;0.384;0.55;0.2304;1.27509
34900;7.03448;566;0.484206;0.3904;0.55;0.2304;3.06275
35000;7.03448;595;0.458417;0.3936;0.55;0.2304;3.14521
35100;6.96413;616;0.442474;0.3904;0.55;0.2304;0.892962
35200;6.96413;607;0.448439;0.3936;0.55;0.2304;0.756096
35300;6.96413;641;0.463041;0.4032;0.55;0.2304;1.3678
35400;6.96413;645;0.473601;0.4;0.55;0.2304;3.55271
35500;6.96413;604;0.468982;0.4048;0.55;0.2304;1.84631
35600;6.96413;598;0.463283;0.4016;0.55;0.2304;3.07831
35700;6.96413;614;0.446556;0.3872;0.55;0.2304;2.49223
35800;6.96413;605;0.443239;0.3792;0.55;0.2304;1.64864
35900;6.96413;607;0.469824;0.384;0.55;0.2304;1.30746
36000;6.96413;564;0.491481;0.3856;0.55;0.2304;3.40455
36100;6.89449;568;0.480761;0.3872;0.55;0.2304;8.90671
36200;6.89449;574;0.495656;0.4032;0.55;0.2304;7.9827
36300;6.89449;513;0.487286;0.3872;0.55;0.2304;2.60492
36400;6.89449;545;0.505812;0.4032;0.55;0.2304;3.78125
36500;6.89449;576;0.489595;0.4128;0.55;0.2304;7.52173
36600;6.89449;564;0.510647;0.408;0.55;0.2304;3.70446
36700;6.89449;626;0.503223;0.4256;0.55;0.2304;1.1882
36800;6.89449;525;0.491327;0.392;0.55;0.2304;1.47864
36900;6.89449;511;0.476091;0.3856;0.55;0.2304;21.4011
37000;6.89449;532;0.463875;0.3888;0.55;0.2304;4.46278
37100;6.82555;492;0.472828;0.3856;0.55;0.2304;2.45871
37200;6.82555;488;0.457338;0.3776;0.55;0.2304;24.7244
37300;6.82555;567;0.457166;0.3888;0.55;0.2304;2.86741
37400;6.82555;600;0.446135;0.3792;0.55;0.2304;1.09856
37500;6.82555;684;0.465584;0.3952;0.55;0.2304;1.18151
37600;6.82555;633;0.49657;0.4096;0.55;0.2304;5.53517
37700;6.82555;602;0.454913;0.3888;0.55;0.2304;0.873523
37800;6.82555;611;0.474065;0.3984;0.55;0.2304;3.33092
37900;6.82555;575;0.447131;0.3856;0.55;0.2304;4.16199
38000;6.82555;615;0.446052;0.3808;0.55;0.2304;2.0184
38100;6.75729;614;0.460516;0.3968;0.55;0.2304;6.78104
38200;6.75729;667;0.478744;0.4112;0.55;0.2304;3.31986
38300;6.75729;675;0.481524;0.4112;0.55;0.2304;8.57368
38400;6.75729;649;0.4914;0.4112;0.55;0.2304;3.97168
38500;6.75729;637;0.496555;0.4032;0.55;0.2304;7.49813
38600;6.75729;614;0.487481;0.416;0.55;0.2304;1.10881
38700;6.75729;610;0.472884;0.3968;0.55;0.2304;1.74788
38800;6.75729;585;0.471177;0.4;0.55;0.2304;1.41281
38900;6.75729;616;0.469922;0.4032;0.55;0.2304;1.50361
39000;6.75729;618;0.483164;0.4064;0.55;0.2304;1.01878
39100;6.68972;648;0.4942;0.4096;0.55;0.2304;1.23842
39200;6.68972;592;0.457672;0.4016;0.55;0.2304;1.12518
39300;6.68972;586;0.451953;0.3904;0.55;0.2304;10.3062
39400;6.68972;607;0.444262;0.3792;0.55;0.2304;0.953909
39500;6.68972;618;0.43314;0.3744;0.55;0.2304;0.860564
39600;6.68972;549;0.440017;0.3696;0.55;0.2304;2.33422
39700;6.68972;585;0.47247;0.3968;0.55;0.2304;1.76192
39800;6.68972;605;0.466081;0.3968;0.55;0.2304;1.05408
39900;6.68972;571;0.495778;0.4048;0.55;0.2304;1.36397
40000;6.68972;557;0.476587;0.4;0.55;0.2304;0.869009
40100;6.62282;552;0.471623;0.3952;0.55;0.2304;0.956793
40200;6.62282;550;0.469647;0.3872;0.55;0.2304;1.2372
40300;6.62282;560;0.467213;0.4;0.55;0.2304;1.29077
40400;6.62282;583;0.500936;0.4208;0.55;0.2304;1.20241
40500;6.62282;621;0.475922;0.4096;0.55;0.2304;2.76234
40600;6.62282;643;0.494872;0.4192;0.55;0.2304;2.64672
40700;6.62282;626;0.479806;0.4112;0.55;0.2304;2.61554
40800;6.62282;660;0.483057;0.4096;0.55;0.2304;1.01987
40900;6.62282;639;0.490869;0.4176;0.55;0.2304;1.78409
41000;6.62282;606;0.48191;0.4128;0.55;0.2304;2.54804
41100;6.55659;685;0.510701;0.4272;0.55;0.2304;2.37549
41200;6.55659;662;0.530802;0.44;0.55;0.2304;2.11994
41300;6.55659;671;0.496516;0.4256;0.55;0.2304;1.75024
41400;6.55659;683;0.507279;0.4256;0.55;0.2304;2.86516
41500;6.55659;686;0.482821;0.424;0.55;0.2304;5.20403
