100;9.9;665;0.153251;0.12;0.55;0.2304;0.350938
200;9.9;579;0.258468;0.2144;0.55;0.2304;0.153051
300;9.9;559;0.318768;0.2768;0.55;0.2304;0.174206
400;9.9;629;0.384825;0.3296;0.55;0.2304;0.241401
500;9.9;642;0.451936;0.3696;0.55;0.2304;0.517825
600;9.9;671;0.459808;0.3792;0.55;0.2304;0.455086
700;9.9;715;0.457627;0.3888;0.55;0.2304;0.419841
800;9.9;752;0.472025;0.3984;0.55;0.2304;0.534388
900;9.9;745;0.475883;0.4064;0.55;0.2304;0.47305
1000;9.9;738;0.488881;0.416;0.55;0.2304;0.751369
1100;9.801;652;0.471639;0.4;0.55;0.2304;0.768711
1200;9.801;640;0.48723;0.4048;0.55;0.2304;1.10827
1300;9.801;701;0.496491;0.4224;0.55;0.2304;3.52785
1400;9.801;701;0.490728;0.4272;0.55;0.2304;5.52326
1500;9.801;646;0.485551;0.4128;0.55;0.2304;3.87607
1600;9.801;679;0.502892;0.4288;0.55;0.2304;2.05009
1700;9.801;716;0.522642;0.4464;0.55;0.2304;10.0424
1800;9.801;701;0.510492;0.4416;0.55;0.2304;2.82113
1900;9.801;687;0.503504;0.4384;0.55;0.2304;2.09872
2000;9.801;662;0.505166;0.424;0.55;0.2304;1.34402
2100;9.70299;675;0.498457;0.4112;0.55;0.2304;6.35939
2200;9.70299;662;0.482385;0.4048;0.55;0.2304;5.45468
2300;9.70299;687;0.472043;0.408;0.55;0.2304;6.12325
2400;9.70299;657;0.484034;0.4032;0.55;0.2304;2.12049
2500;9.70299;653;0.4788;0.4;0.55;0.2304;1.06169
2600;9.70299;639;0.487398;0.4;0.55;0.2304;0.686617
2700;9.70299;624;0.479274;0.4016;0.55;0.2304;0.756243
2800;9.70299;601;0.506524;0.4096;0.55;0.2304;6.3625
2900;9.70299;661;0.500766;0.4144;0.55;0.2304;7.87201
3000;9.70299;742;0.499634;0.4256;0.55;0.2304;1.40518
3100;9.60596;733;0.514307;0.432;0.55;0.2304;6.89092
3200;9.60596;699;0.494729;0.424;0.55;0.2304;9.78833
3300;9.60596;760;0.507282;0.4368;0.55;0.2304;1.98316
3400;9.60596;687;0.477883;0.4064;0.55;0.2304;2.2472
3500;9.60596;727;0.492271;0.4032;0.55;0.2304;0.646954
3600;9.60596;698;0.509298;0.4176;0.55;0.2304;10.1826
3700;9.60596;711;0.473463;0.4064;0.55;0.2304;0.808425
3800;9.60596;708;0.485834;0.4304;0.55;0.2304;1.69169
3900;9.60596;692;0.495856;0.4304;0.55;0.2304;1.6685
4000;9.60596;685;0.514477;0.4272;0.55;0.2304;1.08101
4100;9.5099;690;0.513414;0.4288;0.55;0.2304;2.7535
4200;9.5099;752;0.511927;0.4336;0.55;0.2304;2.64706
4300;9.5099;736;0.496732;0.424;0.55;0.2304;1.96991
4400;9.5099;709;0.491278;0.4256;0.55;0.2304;1.7923
4500;9.5099;669;0.514754;0.4224;0.55;0.2304;3.49792
4600;9.5099;728;0.536455;0.4416;0.55;0.2304;2.23531
4700;9.5099;708;0.529743;0.44;0.55;0.2304;8.0688
4800;9.5099;710;0.49927;0.4224;0.55;0.2304;0.95472
4900;9.5099;742;0.524911;0.4352;0.55;0.2304;1.89661
5000;9.5099;694;0.511577;0.424;0.55;0.2304;0.906951
5100;9.4148;653;0.496995;0.4176;0.55;0.2304;0.641207
5200;9.4148;733;0.525734;0.4464;0.55;0.2304;12.5446
5300;9.4148;752;0.518724;0.4576;0.55;0.2304;6.09725
5400;9.4148;776;0.52803;0.4528;0.55;0.2304;15.5454
5500;9.4148;783;0.5;0.4416;0.55;0.2304;5.20426
5600;9.4148;764;0.496815;0.4432;0.55;0.2304;2.26767
5700;9.4148;734;0.489138;0.432;0.55;0.2304;10.788
5800;9.4148;686;0.484255;0.4096;0.55;0.2304;3.19446
5900;9.4148;702;0.491702;0.4144;0.55;0.2304;2.3892
6000;9.4148;744;0.509448;0.4272;0.55;0.2304;2.50049
6100;9.32065;743;0.497057;0.4272;0.55;0.2304;2.09097
6200;9.32065;735;0.501785;0.408;0.55;0.2304;10.893
6300;9.32065;689;0.483719;0.4064;0.55;0.2304;18.3207
6400;9.32065;711;0.478604;0.4144;0.55;0.2304;2.52148
6500;9.32065;710;0.499631;0.4256;0.55;0.2304;21.3354
6600;9.32065;759;0.512229;0.4416;0.55;0.2304;6.94514
6700;9.32065;770;0.532669;0.4512;0.55;0.2304;2.57174
6800;9.32065;745;0.540512;0.4448;0.55;0.2304;2.65543
6900;9.32065;750;0.528288;0.4368;0.55;0.2304;110.172
7000;9.32065;668;0.502682;0.4128;0.55;0.2304;2.89967
7100;9.22745;655;0.494607;0.4096;0.55;0.2304;3.56795
7200;9.22745;625;0.493943;0.4064;0.55;0.2304;1.74065
7300;9.22745;649;0.501127;0.4128;0.55;0.2304;0.843949
7400;9.22745;631;0.51154;0.416;0.55;0.2304;0.701965
7500;9.22745;645;0.5277;0.4064;0.55;0.2304;1.34487
7600;9.22745;604;0.503119;0.3952;0.55;0.2304;1.65073
7700;9.22745;660;0.509923;0.4048;0.55;0.2304;4.68042
7800;9.22745;676;0.504229;0.4048;0.55;0.2304;18.9449
7900;9.22745;769;0.504694;0.4208;0.55;0.2304;1.27466
8000;9.22745;811;0.499289;0.4304;0.55;0.2304;8.94591
8100;9.13517;806;0.516579;0.4432;0.55;0.2304;0.9556
8200;9.13517;787;0.507143;0.4304;0.55;0.2304;0.511401
8300;9.13517;717;0.51437;0.424;0.55;0.2304;0.711093
8400;9.13517;749;0.529028;0.4352;0.55;0.2304;0.611394
8500;9.13517;750;0.532696;0.424;0.55;0.2304;1.57349
8600;9.13517;736;0.530934;0.4288;0.55;0.2304;0.831661
8700;9.13517;710;0.514347;0.432;0.55;0.2304;0.407433
8800;9.13517;677;0.489214;0.4144;0.55;0.2304;0.464723
8900;9.13517;663;0.475365;0.4032;0.55;0.2304;0.882941
9000;9.13517;663;0.475885;0.4128;0.55;0.2304;0.471295
9100;9.04382;682;0.490882;0.4224;0.55;0.2304;0.806226
9200;9.04382;695;0.510646;0.4352;0.55;0.2304;1.36712
9300;9.04382;701;0.513243;0.4336;0.55;0.2304;6.233
9400;9.04382;685;0.500176;0.432;0.55;0.2304;3.21507
9500;9.04382;728;0.513846;0.448;0.55;0.2304;17.8818
9600;9.04382;718;0.502631;0.4336;0.55;0.2304;2.66392
9700;9.04382;697;0.500359;0.4288;0.55;0.2304;4.14803
9800;9.04382;629;0.511503;0.4128;0.55;0.2304;1.56812
9900;9.04382;704;0.514467;0.4336;0.55;0.2304;36.7944
10000;9.04382;705;0.514164;0.4368;0.55;0.2304;6.30174
10100;8.95338;670;0.504091;0.432;0.55;0.2304;5.54767
10200;8.95338;695;0.472988;0.4128;0.55;0.2304;4.16337
10300;8.95338;668;0.472707;0.4096;0.55;0.2304;4.52376
10400;8.95338;682;0.472137;0.4048;0.55;0.2304;2.11166
10500;8.95338;683;0.490182;0.4192;0.55;0.2304;4.91995
10600;8.95338;632;0.48;0.4016;0.55;0.2304;2.26221
10700;8.95338;672;0.48929;0.4176;0.55;0.2304;2.94515
10800;8.95338;648;0.486977;0.408;0.55;0.2304;3.9774
10900;8.95338;728;0.515368;0.4416;0.55;0.2304;1.46787
11000;8.95338;703;0.497559;0.4224;0.55;0.2304;5.28133
11100;8.86385;664;0.474255;0.4096;0.55;0.2304;14.8564
11200;8.86385;695;0.493782;0.4272;0.55;0.2304;1.19526
11300;8.86385;707;0.507163;0.4336;0.55;0.2304;0.960853
11400;8.86385;706;0.509776;0.4304;0.55;0.2304;1.30823
11500;8.86385;709;0.516272;0.4208;0.55;0.2304;1.2502
11600;8.86385;665;0.514319;0.4128;0.55;0.2304;3.33506
11700;8.86385;730;0.503887;0.4224;0.55;0.2304;2.21218
11800;8.86385;726;0.499813;0.4176;0.55;0.2304;2.83531
11900;8.86385;747;0.512536;0.4336;0.55;0.2304;80.5797
12000;8.86385;701;0.505891;0.4272;0.55;0.2304;2.34738
12100;8.77521;680;0.479206;0.416;0.55;0.2304;2.79089
12200;8.77521;663;0.476119;0.4176;0.55;0.2304;7.22555
12300;8.77521;712;0.489277;0.4272;0.55;0.2304;6.84279
12400;8.77521;735;0.465216;0.4208;0.55;0.2304;3.85711
12500;8.77521;729;0.48433;0.4288;0.55;0.2304;4.03232
12600;8.77521;722;0.492883;0.4336;0.55;0.2304;7.67288
12700;8.77521;702;0.505204;0.4304;0.55;0.2304;1.15824
12800;8.77521;686;0.49222;0.4224;0.55;0.2304;5.8046
12900;8.77521;690;0.493971;0.4208;0.55;0.2304;1.64711
13000;8.77521;710;0.495427;0.4208;0.55;0.2304;0.863869
13100;8.68746;750;0.502005;0.432;0.55;0.2304;0.793417
13200;8.68746;709;0.491686;0.4112;0.55;0.2304;0.675706
13300;8.68746;697;0.488363;0.4144;0.55;0.2304;0.426991
13400;8.68746;761;0.505495;0.4352;0.55;0.2304;0.632635
13500;8.68746;763;0.505277;0.4416;0.55;0.2304;0.785892
13600;8.68746;763;0.527018;0.456;0.55;0.2304;1.4457
13700;8.68746;733;0.521194;0.4496;0.55;0.2304;1.63486
13800;8.68746;708;0.522368;0.4464;0.55;0.2304;3.48607
13900;8.68746;647;0.507896;0.4224;0.55;0.2304;0.95851
14000;8.68746;687;0.516956;0.4224;0.55;0.2304;0.881891
14100;8.60058;644;0.495316;0.3984;0.55;0.2304;0.824984
14200;8.60058;614;0.482343;0.3936;0.55;0.2304;0.996648
14300;8.60058;629;0.495568;0.4096;0.55;0.2304;4.81684
14400;8.60058;631;0.461262;0.3936;0.55;0.2304;2.73872
14500;8.60058;582;0.483432;0.3904;0.55;0.2304;3.61301
14600;8.60058;647;0.479158;0.4048;0.55;0.2304;0.749504
14700;8.60058;647;0.469146;0.3856;0.55;0.2304;0.408324
14800;8.60058;661;0.49177;0.4032;0.55;0.2304;0.727603
14900;8.60058;667;0.48029;0.4;0.55;0.2304;0.576867
15000;8.60058;687;0.494054;0.4272;0.55;0.2304;1.0845
15100;8.51458;716;0.509594;0.4304;0.55;0.2304;1.55324
15200;8.51458;691;0.494729;0.4208;0.55;0.2304;2.92453
15300;8.51458;695;0.511061;0.4304;0.55;0.2304;2.86029
15400;8.51458;695;0.500571;0.4224;0.55;0.2304;4.21644
15500;8.51458;666;0.501323;0.4192;0.55;0.2304;2.57525
15600;8.51458;696;0.484848;0.4176;0.55;0.2304;12.7282
15700;8.51458;650;0.466641;0.4016;0.55;0.2304;0.910944
15800;8.51458;721;0.482022;0.416;0.55;0.2304;1.58354
15900;8.51458;753;0.503536;0.4368;0.55;0.2304;3.81383
16000;8.51458;641;0.484375;0.408;0.55;0.2304;0.736649
16100;8.42943;662;0.4876;0.4192;0.55;0.2304;0.87026
16200;8.42943;631;0.50073;0.4256;0.55;0.2304;0.900902
16300;8.42943;628;0.50744;0.4272;0.55;0.2304;16.601
16400;8.42943;666;0.50317;0.4256;0.55;0.2304;4.98239
16500;8.42943;634;0.508337;0.4176;0.55;0.2304;1.24439
16600;8.42943;658;0.540283;0.4432;0.55;0.2304;1.79664
16700;8.42943;722;0.536835;0.4544;0.55;0.2304;8.1665
